DATE;N_AIRTMP_MAX;N_AIRTMP_MIN;above_pct;HW
12396;1994-12-18;26.2;19.0;0;0
12397;1994-12-19;27.4;18.4;0;0
12398;1994-12-20;30.4;18.4;0;0
12399;1994-12-21;31.8;19.2;0;0
12400;1994-12-22;26.4;19.8;0;0
12401;1994-12-23;29.0;20.0;0;0
12402;1994-12-24;29.6;18.2;0;0
12403;1994-12-25;32.8;19.2;0;0
12404;1994-12-26;32.2;21.0;1;0
12405;1994-12-27;30.8;21.0;0;0
12406;1994-12-28;30.0;20.4;0;0
12407;1994-12-29;31.2;20.4;1;0
12408;1994-12-30;31.4;21.0;1;0
12409;1994-12-31;29.2;20.6;0;0
12410;1995-01-01;29.2;20.4;0;0
12411;1995-01-02;27.6;20.6;0;0
12412;1995-01-03;26.4;20.4;0;0
12413;1995-01-04;27.0;20.6;0;0
12414;1995-01-05;29.4;21.0;0;0
12415;1995-01-06;31.0;21.4;0;0
12416;1995-01-07;31.6;21.8;0;0
12417;1995-01-08;30.4;22.0;0;0
12418;1995-01-09;30.6;19.4;0;0
12419;1995-01-10;31.8;19.2;0;0
12420;1995-01-11;30.8;19.6;0;0
12421;1995-01-12;31.4;19.8;0;0
12422;1995-01-13;31.8;21.8;0;0
12423;1995-01-14;32.8;21.8;1;0
12424;1995-01-15;32.4;19.4;0;0
12425;1995-01-16;33.8;20.8;1;1
12426;1995-01-17;33.0;21.2;1;1
12427;1995-01-18;33.4;22.6;1;1
12428;1995-01-19;31.0;21.6;0;0
12429;1995-01-20;32.6;20.2;0;0
12430;1995-01-21;29.8;20.4;0;0
12431;1995-01-22;27.6;19.2;0;0
12432;1995-01-23;29.8;17.0;0;0
12433;1995-01-24;32.6;18.4;0;0
12434;1995-01-25;33.4;20.2;0;0
12435;1995-01-26;30.0;21.4;0;0
12436;1995-01-27;30.0;21.8;0;0
12437;1995-01-28;28.0;20.6;0;0
12438;1995-01-29;28.8;20.8;0;0
12439;1995-01-30;27.8;20.4;0;0
12440;1995-01-31;27.0;21.0;0;0
12441;1995-02-01;27.8;21.4;0;0
12442;1995-02-02;30.0;21.0;0;0
12443;1995-02-03;26.6;21.4;0;0
12444;1995-02-04;23.6;20.4;0;0
12445;1995-02-05;25.6;19.8;0;0
12446;1995-02-06;22.2;20.2;0;0
12447;1995-02-07;21.6;19.0;0;0
12448;1995-02-08;23.8;18.4;0;0
12449;1995-02-09;23.6;19.4;0;0
12450;1995-02-10;29.2;19.8;0;0
12451;1995-02-11;30.0;18.4;0;0
12452;1995-02-12;28.0;20.4;0;0
12453;1995-02-13;28.4;20.8;0;0
12454;1995-02-14;26.4;20.4;0;0
12455;1995-02-15;29.6;19.4;0;0
12456;1995-02-16;29.4;18.8;0;0
12457;1995-02-17;29.2;20.2;0;0
12458;1995-02-18;27.6;20.6;0;0
12459;1995-02-19;23.0;20.4;0;0
12460;1995-02-20;23.0;19.6;0;0
12461;1995-02-21;29.6;18.4;0;0
12462;1995-02-22;31.4;19.6;0;0
12463;1995-02-23;32.6;20.2;0;0
12464;1995-02-24;33.4;19.0;0;0
12465;1995-02-25;33.8;20.0;0;0
12466;1995-02-26;33.6;21.4;1;1
12467;1995-02-27;33.6;21.0;1;1
12468;1995-02-28;33.0;21.0;1;1
12469;1995-03-01;33.6;19.0;0;0
12470;1995-03-02;33.2;19.6;0;0
12471;1995-03-03;32.0;20.0;0;0
12472;1995-03-04;30.2;17.0;0;0
12473;1995-03-05;30.6;19.2;0;0
12474;1995-03-06;30.0;18.0;0;0
12475;1995-03-07;31.0;20.0;0;0
12476;1995-03-08;31.2;19.8;0;0
12477;1995-03-09;29.8;19.4;0;0
12478;1995-03-10;26.6;20.4;0;0
12479;1995-03-11;29.2;20.2;0;0
12480;1995-03-12;30.2;19.8;0;0
12481;1995-03-13;22.0;18.6;0;0
12482;1995-03-14;24.8;17.0;0;0
12483;1995-03-15;24.2;16.6;0;0
12484;1995-03-16;27.8;15.0;0;0
12485;1995-03-17;29.6;16.4;0;0
12486;1995-03-18;31.0;18.2;0;0
12487;1995-03-19;30.0;19.2;0;0
12488;1995-03-20;29.2;19.8;0;0
12489;1995-03-21;27.8;20.8;0;0
12490;1995-03-22;26.8;20.2;0;0
12491;1995-03-23;30.2;17.6;0;0
12492;1995-03-24;25.8;18.8;0;0
12493;1995-03-25;25.4;18.8;0;0
12494;1995-03-26;28.4;18.0;0;0
12495;1995-03-27;28.4;18.6;0;0
12496;1995-03-28;28.8;17.0;0;0
12497;1995-03-29;31.4;17.6;0;0
12498;1995-03-30;28.6;20.6;0;0
12499;1995-03-31;27.6;19.0;0;0
12500;1995-04-01;25.6;18.8;0;0
12501;1995-04-02;27.2;19.6;0;0
12502;1995-04-03;27.2;12.6;0;0
12503;1995-04-04;27.4;17.0;0;0
12504;1995-04-05;29.0;17.4;0;0
12505;1995-04-06;29.0;18.2;0;0
12506;1995-04-07;28.8;19.2;0;0
12507;1995-04-08;30.0;18.6;0;0
12508;1995-04-09;30.4;19.0;0;0
12509;1995-04-10;29.0;17.2;0;0
12510;1995-04-11;29.4;18.4;0;0
12511;1995-04-12;24.6;17.8;0;0
12512;1995-04-13;24.0;11.0;0;0
12513;1995-04-14;26.0;12.8;0;0
12514;1995-04-15;27.6;14.4;0;0
12515;1995-04-16;27.8;15.0;0;0
12516;1995-04-17;28.2;16.0;0;0
12517;1995-04-18;28.4;15.2;0;0
12518;1995-04-19;30.6;16.4;0;0
12519;1995-04-20;21.2;19.6;0;0
12520;1995-04-21;24.4;19.4;0;0
12521;1995-04-22;25.8;16.6;0;0
12522;1995-04-23;26.8;15.8;0;0
12523;1995-04-24;27.4;14.4;0;0
12524;1995-04-25;29.2;15.6;0;0
12525;1995-04-26;29.2;17.0;0;0
12526;1995-04-27;28.2;16.0;0;0
12527;1995-04-28;28.0;17.0;0;0
12528;1995-04-29;28.8;16.4;0;0
12529;1995-04-30;30.0;15.2;0;0
12530;1995-05-01;30.0;16.2;0;0
12531;1995-05-02;30.8;14.8;0;0
12532;1995-05-03;29.7;16.8;0;0
12533;1995-05-04;28.4;15.6;0;0
12534;1995-05-05;28.0;14.8;0;0
12535;1995-05-06;21.6;16.2;0;0
12536;1995-05-07;23.8;14.8;0;0
12537;1995-05-08;25.2;16.0;0;0
12538;1995-05-09;27.0;17.2;0;0
12539;1995-05-10;20.2;17.6;0;0
12540;1995-05-11;25.0;13.8;0;0
12541;1995-05-12;26.6;14.8;0;0
12542;1995-05-13;28.0;16.4;0;0
12543;1995-05-14;28.4;16.6;0;0
12544;1995-05-15;28.0;15.0;0;0
12545;1995-05-16;28.6;15.6;0;0
12546;1995-05-17;28.2;17.2;0;0
12547;1995-05-18;23.0;16.8;0;0
12548;1995-05-19;21.2;12.2;0;0
12549;1995-05-20;22.4;9.8;0;0
12550;1995-05-21;21.0;10.0;0;0
12551;1995-05-22;23.2;12.2;0;0
12552;1995-05-23;24.6;12.8;0;0
12553;1995-05-24;25.4;14.0;0;0
12554;1995-05-25;25.0;15.2;0;0
12555;1995-05-26;21.8;14.4;0;0
12556;1995-05-27;25.4;14.0;0;0
12557;1995-05-28;25.6;13.4;0;0
12558;1995-05-29;25.2;13.4;0;0
12559;1995-05-30;23.2;13.8;0;0
12560;1995-05-31;26.0;12.0;0;0
12561;1995-06-01;25.0;11.0;0;0
12562;1995-06-02;25.2;10.8;0;0
12563;1995-06-03;23.4;12.4;0;0
12564;1995-06-04;24.0;10.6;0;0
12565;1995-06-05;25.2;11.0;0;0
12566;1995-06-06;25.6;10.8;0;0
12567;1995-06-07;25.4;9.8;0;0
12568;1995-06-08;26.0;10.2;0;0
12569;1995-06-09;26.6;11.8;0;0
12570;1995-06-10;26.2;11.2;0;0
12571;1995-06-11;27.6;12.0;0;0
12572;1995-06-12;27.2;14.6;0;0
12573;1995-06-13;26.6;11.6;0;0
12574;1995-06-14;26.4;12.0;0;0
12575;1995-06-15;26.8;11.8;0;0
12576;1995-06-16;27.8;12.2;0;0
12577;1995-06-17;24.2;14.8;0;0
12578;1995-06-18;20.0;15.2;0;0
12579;1995-06-19;20.0;14.8;0;0
12580;1995-06-20;21.4;13.0;0;0
12581;1995-06-21;21.6;12.6;0;0
12582;1995-06-22;25.0;12.0;0;0
12583;1995-06-23;26.6;12.6;0;0
12584;1995-06-24;26.4;13.2;0;0
12585;1995-06-25;19.8;15.2;0;0
12586;1995-06-26;24.6;13.8;0;0
12587;1995-06-27;27.6;13.6;0;0
12588;1995-06-28;28.6;13.8;0;0
12589;1995-06-29;21.6;15.0;0;0
12590;1995-06-30;23.0;14.8;0;0
12591;1995-07-01;25.4;12.8;0;0
12592;1995-07-02;26.6;13.4;0;0
12593;1995-07-03;26.8;13.8;0;0
12594;1995-07-04;23.6;15.0;0;0
12595;1995-07-05;27.2;14.4;0;0
12596;1995-07-06;28.2;13.4;0;0
12597;1995-07-07;28.0;15.2;1;0
12598;1995-07-08;17.2;14.8;0;0
12599;1995-07-09;17.4;14.6;0;0
12600;1995-07-10;18.0;15.0;0;0
12601;1995-07-11;25.2;13.0;0;0
12602;1995-07-12;26.6;13.6;0;0
12603;1995-07-13;27.8;13.2;0;0
12604;1995-07-14;28.4;13.4;0;0
12605;1995-07-15;27.2;15.6;0;0
12606;1995-07-16;27.0;16.4;0;0
12607;1995-07-17;27.6;16.6;0;0
12608;1995-07-18;26.6;15.0;0;0
12609;1995-07-19;26.4;15.2;0;0
12610;1995-07-20;21.2;15.8;0;0
12611;1995-07-21;22.8;12.4;0;0
12612;1995-07-22;20.0;10.0;0;0
12613;1995-07-23;24.4;10.2;0;0
12614;1995-07-24;27.8;10.4;0;0
12615;1995-07-25;28.8;15.0;1;0
12616;1995-07-26;27.8;15.6;0;0
12617;1995-07-27;28.2;14.0;0;0
12618;1995-07-28;28.8;14.8;0;0
12619;1995-07-29;29.0;15.0;1;0
12620;1995-07-30;28.6;13.6;0;0
12621;1995-07-31;28.6;14.6;0;0
12622;1995-08-01;28.4;14.2;0;0
12623;1995-08-02;28.4;13.0;0;0
12624;1995-08-03;30.2;13.4;0;0
12625;1995-08-04;22.4;14.2;0;0
12626;1995-08-05;15.4;13.6;0;0
12627;1995-08-06;23.0;13.0;0;0
12628;1995-08-07;29.8;14.8;0;0
12629;1995-08-08;30.4;16.0;1;1
12630;1995-08-09;31.4;16.2;1;1
12631;1995-08-10;31.0;16.6;1;1
12632;1995-08-11;30.6;15.4;0;0
12633;1995-08-12;31.4;15.6;0;0
12634;1995-08-13;30.6;15.0;0;0
12635;1995-08-14;32.0;15.2;0;0
12636;1995-08-15;33.4;15.6;0;0
12637;1995-08-16;31.6;16.8;1;0
12638;1995-08-17;26.1;16.8;0;0
12639;1995-08-18;29.0;15.8;0;0
12640;1995-08-19;24.4;15.6;0;0
12641;1995-08-20;25.4;15.0;0;0
12642;1995-08-21;28.0;15.2;0;0
12643;1995-08-22;28.2;15.4;0;0
12644;1995-08-23;29.8;14.8;0;0
12645;1995-08-24;30.4;14.6;0;0
12646;1995-08-25;29.8;13.8;0;0
12647;1995-08-26;29.8;13.6;0;0
12648;1995-08-27;31.0;14.2;0;0
12649;1995-08-28;31.0;14.4;0;0
12650;1995-08-29;32.8;15.4;0;0
12651;1995-08-30;33.0;17.2;1;1
12652;1995-08-31;33.0;17.2;1;1
12653;1995-09-01;33.0;17.0;1;1
12654;1995-09-02;31.4;16.6;0;0
12655;1995-09-03;25.4;17.0;0;0
12656;1995-09-04;24.4;15.8;0;0
12657;1995-09-05;25.2;11.0;0;0
12658;1995-09-06;28.4;11.8;0;0
12659;1995-09-07;28.8;12.0;0;0
12660;1995-09-08;30.0;12.8;0;0
12661;1995-09-09;31.4;14.2;0;0
12662;1995-09-10;33.2;14.0;0;0
12663;1995-09-11;34.2;16.0;0;0
12664;1995-09-12;26.8;17.8;0;0
12665;1995-09-13;27.4;15.6;0;0
12666;1995-09-14;33.2;17.2;0;0
12667;1995-09-15;27.6;18.8;0;0
12668;1995-09-16;28.4;13.8;0;0
12669;1995-09-17;23.4;14.8;0;0
12670;1995-09-18;33.2;15.8;0;0
12671;1995-09-19;28.4;16.4;0;0
12672;1995-09-20;17.6;15.0;0;0
12673;1995-09-21;21.2;13.2;0;0
12674;1995-09-22;29.0;14.2;0;0
12675;1995-09-23;23.0;15.8;0;0
12676;1995-09-24;22.4;17.2;0;0
12677;1995-09-25;27.4;16.8;0;0
12678;1995-09-26;31.8;16.8;0;0
12679;1995-09-27;25.0;14.8;0;0
12680;1995-09-28;25.7;16.6;0;0
12681;1995-09-29;26.2;16.9;0;0
12682;1995-09-30;30.4;17.6;0;0
12683;1995-10-01;31.0;18.2;0;0
12684;1995-10-02;31.0;17.6;0;0
12685;1995-10-03;29.0;17.6;0;0
12686;1995-10-04;31.6;16.0;0;0
12687;1995-10-05;29.8;17.2;0;0
12688;1995-10-06;25.0;17.0;0;0
12689;1995-10-07;30.0;17.2;0;0
12690;1995-10-08;30.6;18.2;0;0
12691;1995-10-09;28.0;19.0;0;0
12692;1995-10-10;28.4;15.8;0;0
12693;1995-10-11;29.0;14.8;0;0
12694;1995-10-12;32.0;13.8;0;0
12695;1995-10-13;29.0;17.2;0;0
12696;1995-10-14;31.8;19.0;0;0
12697;1995-10-15;21.2;19.2;0;0
12698;1995-10-16;20.8;18.0;0;0
12699;1995-10-17;19.0;17.0;0;0
12700;1995-10-18;24.0;14.0;0;0
12701;1995-10-19;27.0;16.6;0;0
12702;1995-10-20;24.0;17.0;0;0
12703;1995-10-21;23.0;15.6;0;0
12704;1995-10-22;24.2;13.0;0;0
12705;1995-10-23;27.0;13.0;0;0
12706;1995-10-24;30.2;14.6;0;0
12707;1995-10-25;32.0;17.4;0;0
12708;1995-10-26;33.2;18.2;0;0
12709;1995-10-27;33.8;18.4;0;0
12710;1995-10-28;25.8;20.2;0;0
12711;1995-10-29;21.2;16.2;0;0
12712;1995-10-30;19.8;13.2;0;0
12713;1995-10-31;22.2;14.2;0;0
12714;1995-11-01;25.8;14.8;0;0
12715;1995-11-02;28.0;16.8;0;0
12716;1995-11-03;28.4;16.4;0;0
12717;1995-11-04;26.6;17.0;0;0
12718;1995-11-05;29.4;16.8;0;0
12719;1995-11-06;31.8;18.2;0;0
12720;1995-11-07;31.4;19.0;0;0
12721;1995-11-08;33.2;20.0;1;1
12722;1995-11-09;33.2;20.8;1;1
12723;1995-11-10;33.8;20.0;1;1
12724;1995-11-11;29.2;20.2;0;0
12725;1995-11-12;25.4;18.4;0;0
12726;1995-11-13;24.2;17.2;0;0
12727;1995-11-14;24.8;18.0;0;0
12728;1995-11-15;26.8;19.4;0;0
12729;1995-11-16;28.8;17.8;0;0
12730;1995-11-17;31.0;18.4;0;0
12731;1995-11-18;29.0;19.8;0;0
12732;1995-11-19;27.0;15.6;0;0
12733;1995-11-20;25.6;15.0;0;0
12734;1995-11-21;28.0;14.6;0;0
12735;1995-11-22;29.4;14.8;0;0
12736;1995-11-23;30.4;17.2;0;0
12737;1995-11-24;29.8;18.0;0;0
12738;1995-11-25;29.2;17.8;0;0
12739;1995-11-26;31.2;17.6;0;0
12740;1995-11-27;33.4;20.0;1;0
12741;1995-11-28;27.2;18.8;0;0
12742;1995-11-29;32.0;16.4;0;0
12743;1995-11-30;30.8;16.8;0;0
12744;1995-12-01;31.8;18.2;0;0
12745;1995-12-02;32.6;17.4;0;0
12746;1995-12-03;32.8;17.2;0;0
12747;1995-12-04;30.0;20.0;0;0
12748;1995-12-05;30.8;18.8;0;0
12749;1995-12-06;30.6;17.6;0;0
12750;1995-12-07;31.2;18.2;0;0
12751;1995-12-08;33.2;19.0;0;0
12752;1995-12-09;27.4;19.8;0;0
12753;1995-12-10;32.0;17.2;0;0
12754;1995-12-11;31.8;17.8;0;0
12755;1995-12-12;25.0;18.8;0;0
12756;1995-12-13;23.0;19.4;0;0
12757;1995-12-14;25.0;17.4;0;0
12758;1995-12-15;30.0;15.6;0;0
12759;1995-12-16;32.0;18.2;0;0
12760;1995-12-17;33.4;21.4;1;0
12761;1995-12-18;26.0;20.6;0;0
12762;1995-12-19;29.0;19.8;0;0
12763;1995-12-20;28.0;20.4;0;0
12764;1995-12-21;28.8;20.4;0;0
12765;1995-12-22;29.0;21.8;0;0
12766;1995-12-23;30.2;20.4;0;0
12767;1995-12-24;30.6;20.4;0;0
12768;1995-12-25;29.4;19.6;0;0
12769;1995-12-26;28.0;19.2;0;0
12770;1995-12-27;26.0;19.6;0;0
12771;1995-12-28;27.2;18.6;0;0
12772;1995-12-29;28.0;18.6;0;0
12773;1995-12-30;25.4;19.0;0;0
12774;1995-12-31;27.0;18.8;0;0
12775;1996-01-01;27.0;17.8;0;0
12776;1996-01-02;22.8;19.0;0;0
12777;1996-01-03;23.0;19.6;0;0
12778;1996-01-04;26.0;19.8;0;0
12779;1996-01-05;29.8;20.4;0;0
12780;1996-01-06;26.2;19.0;0;0
12781;1996-01-07;27.4;19.6;0;0
12782;1996-01-08;28.8;19.8;0;0
12783;1996-01-09;25.2;19.0;0;0
12784;1996-01-10;30.0;19.4;0;0
12785;1996-01-11;30.2;20.8;0;0
12786;1996-01-12;29.6;21.2;0;0
12787;1996-01-13;30.2;20.8;0;0
12788;1996-01-14;32.2;21.0;0;0
12789;1996-01-15;31.4;21.6;0;0
12790;1996-01-16;31.4;20.8;0;0
12791;1996-01-17;31.4;21.0;0;0
12792;1996-01-18;30.0;19.0;0;0
12793;1996-01-19;28.8;19.4;0;0
12794;1996-01-20;32.2;19.8;0;0
12795;1996-01-21;27.4;19.6;0;0
12796;1996-01-22;31.4;19.2;0;0
12797;1996-01-23;29.8;19.4;0;0
12798;1996-01-24;33.8;20.8;1;1
12799;1996-01-25;33.6;21.4;1;1
12800;1996-01-26;33.8;21.8;1;1
12801;1996-01-27;34.2;20.4;0;0
12802;1996-01-28;32.2;18.6;0;0
12803;1996-01-29;34.0;21.2;1;1
12804;1996-01-30;34.0;22.6;1;1
12805;1996-01-31;33.6;21.4;1;1
12806;1996-02-01;32.4;19.8;0;0
12807;1996-02-02;31.6;20.6;0;0
12808;1996-02-03;29.6;19.6;0;0
12809;1996-02-04;29.4;20.2;0;0
12810;1996-02-05;28.8;19.8;0;0
12811;1996-02-06;29.4;20.8;0;0
12812;1996-02-07;29.4;20.4;0;0
12813;1996-02-08;31.6;20.6;0;0
12814;1996-02-09;31.2;21.4;0;0
12815;1996-02-10;32.2;19.8;0;0
12816;1996-02-11;28.4;19.8;0;0
12817;1996-02-12;26.6;19.0;0;0
12818;1996-02-13;26.0;19.6;0;0
12819;1996-02-14;27.8;18.8;0;0
12820;1996-02-15;31.8;20.2;0;0
12821;1996-02-16;32.0;19.6;0;0
12822;1996-02-17;31.8;21.0;0;0
12823;1996-02-18;32.6;20.2;0;0
12824;1996-02-19;31.6;19.2;0;0
12825;1996-02-20;30.8;18.6;0;0
12826;1996-02-21;31.0;18.8;0;0
12827;1996-02-22;30.6;19.6;0;0
12828;1996-02-23;31.0;20.0;0;0
12829;1996-02-24;30.6;21.2;0;0
12830;1996-02-25;32.4;20.4;0;0
12831;1996-02-26;31.4;21.6;0;0
12832;1996-02-27;30.4;20.0;0;0
12833;1996-02-28;30.4;20.4;0;0
12834;1996-03-01;27.4;20.2;0;0
12835;1996-03-02;29.0;20.6;0;0
12836;1996-03-03;29.6;19.4;0;0
12837;1996-03-04;29.0;18.8;0;0
12838;1996-03-05;30.0;18.8;0;0
12839;1996-03-06;30.8;19.8;0;0
12840;1996-03-07;28.4;20.6;0;0
12841;1996-03-08;26.4;20.0;0;0
12842;1996-03-09;26.4;20.0;0;0
12843;1996-03-10;27.2;17.8;0;0
12844;1996-03-11;27.8;17.8;0;0
12845;1996-03-12;27.2;19.2;0;0
12846;1996-03-13;29.8;17.4;0;0
12847;1996-03-14;31.4;18.4;0;0
12848;1996-03-15;27.0;19.8;0;0
12849;1996-03-16;29.8;18.8;0;0
12850;1996-03-17;26.6;18.6;0;0
12851;1996-03-18;30.2;19.2;0;0
12852;1996-03-19;30.4;19.2;0;0
12853;1996-03-20;31.0;19.2;0;0
12854;1996-03-21;28.2;19.2;0;0
12855;1996-03-22;28.8;18.2;0;0
12856;1996-03-23;30.0;19.8;0;0
12857;1996-03-24;30.4;19.4;0;0
12858;1996-03-25;30.0;19.4;0;0
12859;1996-03-26;31.6;18.8;0;0
12860;1996-03-27;32.4;20.4;1;0
12861;1996-03-28;31.4;18.8;0;0
12862;1996-03-29;31.2;20.8;0;0
12863;1996-03-30;32.0;20.8;1;0
12864;1996-03-31;32.4;19.8;0;0
12865;1996-04-01;32.4;18.4;0;0
12866;1996-04-02;32.0;20.0;1;0
12867;1996-04-03;32.2;19.2;0;0
12868;1996-04-04;32.0;20.8;1;0
12869;1996-04-05;30.6;19.8;0;0
12870;1996-04-06;31.2;19.6;1;0
12871;1996-04-07;32.2;18.6;0;0
12872;1996-04-08;30.8;20.2;0;0
12873;1996-04-09;31.2;20.0;1;0
12874;1996-04-10;31.4;19.4;0;0
12875;1996-04-11;24.6;19.6;0;0
12876;1996-04-12;26.0;19.8;0;0
12877;1996-04-13;27.2;19.8;0;0
12878;1996-04-14;29.0;20.2;0;0
12879;1996-04-15;29.0;19.6;0;0
12880;1996-04-16;28.0;19.4;0;0
12881;1996-04-17;24.8;19.4;0;0
12882;1996-04-18;23.0;14.8;0;0
12883;1996-04-19;23.6;14.4;0;0
12884;1996-04-20;24.8;14.2;0;0
12885;1996-04-21;26.2;14.4;0;0
12886;1996-04-22;26.6;14.2;0;0
12887;1996-04-23;27.6;14.8;0;0
12888;1996-04-24;29.0;15.2;0;0
12889;1996-04-25;29.4;14.2;0;0
12890;1996-04-26;25.8;16.6;0;0
12891;1996-04-27;24.0;16.4;0;0
12892;1996-04-28;27.2;16.6;0;0
12893;1996-04-29;27.4;15.4;0;0
12894;1996-04-30;26.0;14.8;0;0
12895;1996-05-01;23.0;12.8;0;0
12896;1996-05-02;24.0;13.6;0;0
12897;1996-05-03;24.4;15.0;0;0
12898;1996-05-04;26.8;13.8;0;0
12899;1996-05-05;27.4;15.2;0;0
12900;1996-05-06;27.0;15.4;0;0
12901;1996-05-07;27.2;15.4;0;0
12902;1996-05-08;27.8;15.6;0;0
12903;1996-05-09;26.0;15.6;0;0
12904;1996-05-10;23.0;16.4;0;0
12905;1996-05-11;23.6;13.2;0;0
12906;1996-05-12;26.4;12.8;0;0
12907;1996-05-13;27.8;11.4;0;0
12908;1996-05-14;28.0;12.2;0;0
12909;1996-05-15;27.0;17.2;0;0
12910;1996-05-16;26.0;17.4;0;0
12911;1996-05-17;25.0;15.6;0;0
12912;1996-05-18;20.6;15.4;0;0
12913;1996-05-19;24.4;14.4;0;0
12914;1996-05-20;25.0;14.8;0;0
12915;1996-05-21;25.4;16.0;0;0
12916;1996-05-22;22.0;17.0;0;0
12917;1996-05-23;25.4;16.4;0;0
12918;1996-05-24;22.2;16.2;0;0
12919;1996-05-25;22.8;11.4;0;0
12920;1996-05-26;23.8;11.4;0;0
12921;1996-05-27;24.8;11.4;0;0
12922;1996-05-28;24.2;13.0;0;0
12923;1996-05-29;23.6;13.4;0;0
12924;1996-05-30;25.0;12.2;0;0
12925;1996-05-31;26.8;12.2;0;0
12926;1996-06-01;26.8;11.6;0;0
12927;1996-06-02;19.8;12.4;0;0
12928;1996-06-03;22.0;12.2;0;0
12929;1996-06-04;24.0;12.8;0;0
12930;1996-06-05;23.8;13.0;0;0
12931;1996-06-06;23.4;13.0;0;0
12932;1996-06-07;24.2;10.2;0;0
12933;1996-06-08;23.4;9.4;0;0
12934;1996-06-09;22.6;10.2;0;0
12935;1996-06-10;24.2;12.4;0;0
12936;1996-06-11;23.2;11.0;0;0
12937;1996-06-12;24.0;11.0;0;0
12938;1996-06-13;24.3;11.2;0;0
12939;1996-06-14;26.2;12.0;0;0
12940;1996-06-15;26.0;12.4;0;0
12941;1996-06-16;28.0;11.2;0;0
12942;1996-06-17;28.8;12.4;0;0
12943;1996-06-18;29.6;14.2;0;0
12944;1996-06-19;28.4;14.0;0;0
12945;1996-06-20;27.2;14.8;0;0
12946;1996-06-21;28.6;13.2;0;0
12947;1996-06-22;27.0;13.4;0;0
12948;1996-06-23;27.4;13.0;0;0
12949;1996-06-24;26.4;13.4;0;0
12950;1996-06-25;29.2;16.4;1;0
12951;1996-06-26;28.0;15.8;1;0
12952;1996-06-27;24.8;16.0;0;0
12953;1996-06-28;15.4;12.0;0;0
12954;1996-06-29;14.6;9.2;0;0
12955;1996-06-30;18.6;8.6;0;0
12956;1996-07-01;24.0;10.2;0;0
12957;1996-07-02;26.8;10.6;0;0
12958;1996-07-03;24.8;13.0;0;0
12959;1996-07-04;22.8;13.0;0;0
12960;1996-07-05;25.0;13.8;0;0
12961;1996-07-06;25.0;14.4;0;0
12962;1996-07-07;26.6;14.0;0;0
12963;1996-07-08;26.8;14.6;0;0
12964;1996-07-09;29.6;14.6;0;0
12965;1996-07-10;21.8;15.2;0;0
12966;1996-07-11;20.4;7.6;0;0
12967;1996-07-12;18.8;7.4;0;0
12968;1996-07-13;24.2;6.6;0;0
12969;1996-07-14;26.6;6.6;0;0
12970;1996-07-15;23.6;7.8;0;0
12971;1996-07-16;23.0;11.8;0;0
12972;1996-07-17;24.0;12.8;0;0
12973;1996-07-18;23.2;14.0;0;0
12974;1996-07-19;24.4;6.0;0;0
12975;1996-07-20;29.0;10.0;0;0
12976;1996-07-21;23.8;14.0;0;0
12977;1996-07-22;17.2;7.8;0;0
12978;1996-07-23;21.6;8.4;0;0
12979;1996-07-24;23.0;9.2;0;0
12980;1996-07-25;25.2;9.8;0;0
12981;1996-07-26;27.8;11.0;0;0
12982;1996-07-27;24.6;12.0;0;0
12983;1996-07-28;26.6;1.4;0;0
12984;1996-07-29;21.2;13.4;0;0
12985;1996-07-30;20.6;12.0;0;0
12986;1996-07-31;22.2;11.4;0;0
12987;1996-08-01;24.2;9.0;0;0
12988;1996-08-02;26.0;9.2;0;0
12989;1996-08-03;26.6;9.2;0;0
12990;1996-08-04;26.8;9.6;0;0
12991;1996-08-05;27.2;11.8;0;0
12992;1996-08-06;27.2;11.6;0;0
12993;1996-08-07;28.2;11.8;0;0
12994;1996-08-08;30.4;12.6;0;0
12995;1996-08-09;32.0;13.8;0;0
12996;1996-08-10;24.2;15.4;0;0
12997;1996-08-11;22.6;13.8;0;0
12998;1996-08-12;24.0;14.4;0;0
12999;1996-08-13;28.4;14.8;0;0
13000;1996-08-14;29.0;15.4;0;0
13001;1996-08-15;27.0;13.2;0;0
13002;1996-08-16;21.4;8.8;0;0
13003;1996-08-17;25.4;9.6;0;0
13004;1996-08-18;26.2;11.4;0;0
13005;1996-08-19;27.2;11.2;0;0
13006;1996-08-20;26.8;11.6;0;0
13007;1996-08-21;27.4;12.8;0;0
13008;1996-08-22;28.2;14.2;0;0
13009;1996-08-23;29.0;15.2;0;0
13010;1996-08-24;28.2;13.4;0;0
13011;1996-08-25;28.2;14.0;0;0
13012;1996-08-26;32.0;13.4;0;0
13013;1996-08-27;32.2;14.8;0;0
13014;1996-08-28;32.0;16.8;1;0
13015;1996-08-29;25.4;17.2;0;0
13016;1996-08-30;29.4;17.0;0;0
13017;1996-08-31;31.8;17.2;0;0
13018;1996-09-01;24.6;18.8;0;0
13019;1996-09-02;26.8;13.6;0;0
13020;1996-09-03;25.0;14.2;0;0
13021;1996-09-04;23.0;15.8;0;0
13022;1996-09-05;21.0;16.2;0;0
13023;1996-09-06;22.0;15.4;0;0
13024;1996-09-07;26.2;13.2;0;0
13025;1996-09-08;28.2;14.6;0;0
13026;1996-09-09;21.8;16.2;0;0
13027;1996-09-10;16.8;14.8;0;0
13028;1996-09-11;18.6;11.8;0;0
13029;1996-09-12;24.0;12.4;0;0
